Date,Open,High,Low,Close,Volume,Ticker
2009-10-07,26.15180206298828,27.83312663186056,25.37358948992408,25.94043620545803,63739500,VRSK
2009-10-08,25.556135177612305,26.36317116035258,25.460059116333994,26.257487309696593,6906700,VRSK
2009-10-09,25.363981246948242,26.41120639198213,25.3447656695627,25.7771069982458,3361300,VRSK
2009-10-12,25.219871520996094,26.80512022153042,25.075758335947256,26.219059691332014,7177000,VRSK
2009-10-13,26.122982025146484,26.19023471855369,25.49849037315296,25.623387970552283,3296000,VRSK
2009-10-14,26.891586303710938,27.131775536683524,25.94043716103931,26.180626394011895,3222400,VRSK
2009-10-15,27.19902992248535,27.669800628528186,26.661006520221907,27.170208385532824,3181300,VRSK
2009-10-16,27.44882583618164,27.477649204452366,26.46885330495852,27.33353602809566,3974100,VRSK
2009-10-19,26.42081642150879,27.75626801059645,26.42081642150879,27.400788961306205,1892100,VRSK
2009-10-20,26.958837509155273,26.997268663910926,26.27670100472735,26.420814170064403,3387000,VRSK
2009-10-21,26.90119743347168,27.237462767889806,26.766692032703887,26.90119743347168,1079000,VRSK
2009-10-22,26.795507431030273,27.362354107937893,26.247876330542827,26.67060984929558,1172500,VRSK
2009-10-23,27.256671905517578,27.275885649300584,26.430420450407265,26.901191074307867,2385700,VRSK
2009-10-26,27.333534240722656,27.477647407655624,26.670611473832995,26.737864162901822,834400,VRSK
2009-10-27,27.439218521118164,28.10214134281754,26.833942436956814,27.420004774437313,1578700,VRSK
2009-10-28,26.603357315063477,27.429606948332278,26.478457900122848,27.102949477331276,1153500,VRSK
2009-10-29,26.795507431030273,26.901191268843018,26.66100206108549,26.785899642820183,563500,VRSK
2009-10-30,26.353561401367188,26.968445215595768,26.22866198129056,26.90119252747681,819600,VRSK
2009-11-02,26.295915603637695,26.564926346924118,25.55613239460353,26.305521559470854,978000,VRSK
2009-11-03,26.286312103271484,26.41120970695726,25.796325813429966,26.353564800063715,696500,VRSK
2009-11-04,25.90200424194336,26.401598252336502,25.8923982858766,26.25748508885725,461200,VRSK
2009-11-05,26.22866439819336,26.516892587046215,25.911614673204156,25.959653620928872,470400,VRSK
2009-11-06,26.036510467529297,26.26709188690062,25.892397309484497,26.08454757604482,310800,VRSK
2009-11-09,26.497676849365234,26.603360701228603,25.988475001521746,26.180627126273603,615600,VRSK
2009-11-10,26.584144592285156,27.15099133325443,26.180626604349378,26.180626604349378,287300,VRSK
2009-11-11,27.842735290527344,27.977242506337987,26.545713073236033,26.833941250688778,1174600,VRSK
2009-11-12,27.7658748626709,28.822707850350085,27.314319766048175,27.65058505746861,1211600,VRSK
2009-11-13,27.7658748626709,27.938811402972746,27.39118024701584,27.65058505746861,414900,VRSK
2009-11-16,27.717844009399414,27.871565006053025,27.141389355698962,27.6217679283662,1424300,VRSK
2009-11-17,26.757081985473633,27.823520976252972,26.324740615901945,27.429610765086988,2496000,VRSK
2009-11-18,27.381574630737305,27.86195313303094,27.054917102577747,27.275890773833165,730900,VRSK
2009-11-19,27.420001983642578,27.756265422563878,26.843547494423014,27.679404946167825,1223600,VRSK
2009-11-20,27.429609298706055,27.51607756799782,27.304711705561505,27.381572185765474,875700,VRSK
2009-11-23,27.285499572753906,27.55451220368549,26.584147373269946,27.55451220368549,447600,VRSK
2009-11-24,26.689828872680664,27.074131288225338,26.564929442317105,27.074131288225338,685400,VRSK
2009-11-25,26.22866439819336,26.718650669994577,26.103766799106058,26.632182396588572,892800,VRSK
2009-11-27,25.930830001831055,26.11337433642484,25.613780279904198,25.902006633474624,264600,VRSK
2009-11-30,25.853971481323242,26.324742205224315,25.681034923053748,26.267097296634017,888700,VRSK
2009-12-01,26.689828872680664,26.94923185786178,25.853969515434844,25.853969515434844,617200,VRSK
2009-12-02,26.430423736572266,26.71865008663366,26.2767027722064,26.67061297245624,820900,VRSK
2009-12-03,26.632179260253906,26.843546940354013,26.420813412652066,26.718647523476992,491800,VRSK
2009-12-04,27.31431770324707,27.323925491704742,26.757078800190072,26.757078800190072,535500,VRSK
2009-12-07,27.612154006958008,27.842735450748034,26.84354919432459,27.09334621655506,361500,VRSK
2009-12-08,27.48725700378418,27.78509114602852,26.805118614452155,27.295104880240338,398200,VRSK
2009-12-09,27.525680541992188,27.573719479027666,27.074125528847127,27.218238674957416,449600,VRSK
2009-12-10,27.285499572753906,27.573727784287453,27.026094732123305,27.448828342873327,435200,VRSK
2009-12-11,27.535289764404297,27.679402918025062,26.901190422474397,26.92040599829001,590700,VRSK
2009-12-14,27.852344512939453,27.90038346123614,27.43921872008047,27.43921872008047,502300,VRSK
2009-12-15,28.15018081665039,28.313509588361274,27.64098075322719,27.794701734543473,891900,VRSK
2009-12-16,29.197404861450195,29.754643852307964,28.006066392461122,28.12135803962071,1572400,VRSK
2009-12-17,29.207014083862305,29.437595556991642,28.822711628646747,29.062900892218803,929200,VRSK
2009-12-18,29.360727310180664,29.783460815500156,28.56329923906559,29.187790792890958,8298500,VRSK
2009-12-21,29.30309295654297,29.572105617155074,28.717030511012485,29.572105617155074,885900,VRSK
2009-12-22,29.379945755004883,29.639350556270877,28.9187828855309,29.14936432026789,420900,VRSK
2009-12-23,29.476024627685547,29.725821663979318,29.024467671405127,29.476024627685547,845700,VRSK
2009-12-24,29.591312408447266,29.956401064313567,29.476022604225147,29.581706451844088,170800,VRSK
2009-12-28,29.745033264160156,29.898756056744773,29.418377598350727,29.677780573184734,250100,VRSK
2009-12-29,29.783470153808594,29.917975561652003,29.495243756287365,29.706609658969683,283400,VRSK
2009-12-30,29.783470153808594,29.783470153808594,29.255054480853424,29.697001868052478,175200,VRSK
2009-12-31,29.091726303100586,29.783470770985197,29.02447176528648,29.648965360354552,154600,VRSK
2010-01-04,28.6785945892334,29.30308622423378,28.505658049464405,29.216617954349285,390000,VRSK
2010-01-05,28.870746612548828,28.88996219201273,28.332723215049178,28.678596315405358,430000,VRSK
2010-01-06,29.24544334411621,29.6585691437988,28.822709754615595,28.822709754615595,848900,VRSK
2010-01-07,29.197404861450195,29.47602527312836,28.630558080620915,29.168583324034223,426600,VRSK
2010-01-08,28.822708129882812,29.08211294285138,28.80349255132993,29.024466207192745,253200,VRSK
2010-01-11,28.755456924438477,28.92839347536036,28.582520373516594,28.85153298967269,676500,VRSK
2010-01-12,28.976430892944336,29.18779677265798,28.668988946997743,28.81310213009789,742000,VRSK
2010-01-13,28.966821670532227,29.101328889605785,28.918784556040674,28.918784556040674,394400,VRSK
2010-01-14,28.736244201660156,28.91878856050267,28.717028620203322,28.909180769774252,301100,VRSK
2010-01-15,27.81391143798828,28.74584491935417,27.535291072915996,28.601731758884966,766000,VRSK
2010-01-19,26.85315704345703,27.708230128481766,26.718649826572268,27.708230128481766,1531700,VRSK
2010-01-20,26.891586303710938,26.99727015261837,26.603359957143205,26.71864976277093,957600,VRSK
2010-01-21,26.93962860107422,27.285499893481948,26.814729158191962,26.89158964900464,681800,VRSK
2010-01-22,26.910802841186523,27.25667593539265,26.833942357196104,27.0933471778507,595600,VRSK
2010-01-25,26.85315704345703,27.131775601471364,26.814725886490404,26.881978578683576,256500,VRSK
2010-01-26,27.237459182739258,27.62176158613361,26.737865142077396,26.737865142077396,302600,VRSK
2010-01-27,27.7658748626709,28.092532364908074,26.91080178284334,27.12216764737981,475200,VRSK
2010-01-28,27.640975952148438,27.890772961523755,27.448823842629476,27.621760374696876,495200,VRSK
2010-01-29,27.016483306884766,27.765872473718055,26.90119167910366,27.698619787720016,389800,VRSK
2010-02-01,27.29511070251465,27.3431478273981,27.093352579005543,27.102958537983152,400800,VRSK
2010-02-02,26.862762451171875,27.468040333536415,26.805117549398524,27.275888217627397,536200,VRSK
2010-02-03,26.891586303710938,27.02609168777609,26.805118033240934,26.862762936054796,309300,VRSK
2010-02-04,26.6610050201416,26.843549351397087,26.622573863035843,26.833941562120646,617700,VRSK
2010-02-05,26.61297035217285,26.728260169089186,25.604174375412605,26.661007470471557,645500,VRSK
2010-02-08,26.545711517333984,26.814724100689446,26.305522299783917,26.64178757085367,632500,VRSK
2010-02-09,26.74747657775879,26.997273632145024,26.497679523372554,26.497679523372554,1451000,VRSK
2010-02-10,26.74747657775879,26.987665841688017,26.430426822672153,26.862766398245572,496600,VRSK
2010-02-11,26.920412063598633,27.07413303976134,26.612970111273224,26.612970111273224,346900,VRSK
2010-02-12,27.19902992248535,27.275890408522987,26.44964064174304,26.62257536095382,875600,VRSK
2010-02-16,27.141382217407227,27.295103173631613,26.85315588261109,26.99726905000916,213500,VRSK
2010-02-17,26.843551635742188,27.189422916634964,26.757083357394347,26.968449241967633,456100,VRSK
2010-02-18,26.90119743347168,26.99727350509095,26.574539889465346,26.68022375149641,613800,VRSK
2010-02-19,26.910802841186523,27.122168714035553,26.73786629408346,26.73786629408346,152500,VRSK
2010-02-22,27.131778717041016,27.30471527825246,26.795513384963055,26.901197246258633,290500,VRSK
2010-02-23,26.910802841186523,27.304713050699732,26.728258504522344,27.304713050699732,390400,VRSK
2010-02-24,26.862762451171875,26.901193607353036,26.785901971307947,26.891585818307746,263000,VRSK
2010-02-25,26.881969451904297,26.958829907243995,26.73785632720459,26.73785632720459,328900,VRSK
2010-02-26,27.189424514770508,27.189424514770508,26.862766962367015,26.97805861777359,632800,VRSK
2010-03-01,27.285499572753906,27.61215711299275,27.112563012333506,27.343144482061167,321800,VRSK
2010-03-02,26.920412063598633,27.525688178176964,26.69943838942707,27.285498923860413,468000,VRSK
2010-03-03,26.545711517333984,27.026089952434113,26.29591634368042,26.843547466494844,663200,VRSK
2010-03-04,26.1710205078125,26.84355114203801,25.98847616438011,26.488070245090572,294700,VRSK
2010-03-05,26.305519104003906,26.49767118769929,26.19022931978514,26.199837107219718,716400,VRSK
2010-03-08,27.890771865844727,28.19821376299866,26.103763548014683,26.171016233954827,680100,VRSK
2010-03-09,27.333534240722656,27.78508931911218,26.872369541039482,27.64097615217921,706800,VRSK
2010-03-10,27.4103946685791,27.660191679306408,27.23745813557571,27.23745813557571,413000,VRSK
2010-03-11,27.083740234375,27.47765045619381,26.90119589200821,27.46804266633255,479100,VRSK
2010-03-12,27.09334373474121,27.58332811259978,26.901191632935227,27.31431736906931,537800,VRSK
2010-03-15,26.99726676940918,27.083735029043265,26.795506886096916,26.968443405365086,463300,VRSK
2010-03-16,26.94923210144043,27.04530816431959,26.881979407174562,26.958839890978194,623800,VRSK
2010-03-17,26.910802841186523,27.045308230045134,26.90119505162541,27.045308230045134,415200,VRSK
2010-03-18,27.256671905517578,27.38156948634908,26.901191074307867,26.910798862448477,232800,VRSK
2010-03-19,27.1798152923584,27.410396742980396,26.68982902259972,27.1798152923584,462000,VRSK
2010-03-22,27.09334373474121,27.640974842640528,27.035697004700463,27.112557478923204,253800,VRSK
2010-03-23,26.90119743347168,27.3047154682737,26.718653080644927,26.94923455303199,341500,VRSK
2010-03-24,26.920412063598633,27.150993527842694,26.72825992714596,26.90119648345365,628600,VRSK
2010-03-25,26.90119743347168,27.323931049097283,26.82433694267599,26.968450133855573,230300,VRSK
2010-03-26,26.968446731567383,27.026091634267114,26.872370672068886,26.920409618067342,314300,VRSK
2010-03-29,26.90119743347168,27.12217111544695,26.661008170672826,26.95884234344378,317000,VRSK
2010-03-30,26.814729690551758,27.112563869301535,26.74747698881781,27.006881837647626,732900,VRSK
2010-03-31,27.09334373474121,27.247064683186693,26.833938947052612,26.833938947052612,480200,VRSK
2010-04-01,26.891586303710938,27.304712077623535,26.776296498083212,27.14138332590224,537000,VRSK
2010-04-05,26.795507431030273,26.95883616560532,26.44963621795823,26.5937493761131,406400,VRSK
2010-04-06,27.054916381835938,27.083739750905185,26.507285197009832,26.632182797979546,543700,VRSK
2010-04-07,26.71864891052246,27.074129770282372,26.440030362060575,26.92040881268305,548500,VRSK
2010-04-08,26.564924240112305,26.833936794562124,26.440026666705883,26.574532027681737,318300,VRSK
2010-04-09,26.881969451904297,26.98765326518306,26.55531205858613,26.718640755245215,411400,VRSK
2010-04-12,26.93962860107422,27.17981786392617,26.680223757394437,26.785905786950213,181300,VRSK
2010-04-13,26.968446731567383,27.227851542463803,26.89158625046827,26.90119403966796,938700,VRSK
2010-04-14,27.439218521118164,27.51607900533704,26.920410710765363,26.920410710765363,1019800,VRSK
2010-04-15,27.083740234375,27.400789969802297,27.026093495207462,27.275890534104505,438900,VRSK
2010-04-16,26.920412063598633,27.093348619906322,26.90119648345365,26.958841391390017,356700,VRSK
2010-04-19,27.131778717041016,27.371967978168325,26.805121175307985,26.920412826948493,295500,VRSK
2010-04-20,27.1798152923584,27.602547035582827,27.083739229807946,27.218244617879492,177100,VRSK
2010-04-21,27.054916381835938,27.47764996569233,26.90119541179698,27.24706851063389,406100,VRSK
2010-04-22,27.09334373474121,27.247064683186693,26.901191632935227,26.910799421275353,225800,VRSK
2010-04-23,27.19902992248535,27.275890408522987,26.958840674555425,26.978056254189468,211700,VRSK
2010-04-26,27.439218521118164,27.51607900533704,27.10295321547364,27.10295321547364,344800,VRSK
2010-04-27,27.391176223754883,27.477644481205207,27.17981039026417,27.410391799298985,221200,VRSK
2010-04-28,26.70904541015625,27.218247309275643,26.661008290380252,27.218247309275643,518600,VRSK
2010-04-29,26.93001937866211,26.968448705775653,26.60336185195351,26.766690615307812,532000,VRSK
2010-04-30,26.920412063598633,27.60254866625832,26.824335995372298,26.824335995372298,269600,VRSK
2010-05-03,27.045307159423828,27.13177542955241,26.69943591140792,26.805117927399642,530400,VRSK
2010-05-04,27.237459182739258,27.3431411983612,26.843548990197746,26.920409470876617,471600,VRSK
2010-05-05,27.189424514770508,27.439221574402513,26.901198125002107,26.97805861777359,423100,VRSK
2010-05-06,26.891586303710938,27.333535445279676,26.68982822761321,27.09334621230709,604500,VRSK
2010-05-07,26.632179260253906,27.122165474351974,26.38238225899813,26.689825990734807,1907800,VRSK
2010-05-10,26.737863540649414,27.371962926396172,26.564927011355152,27.36235513782446,889100,VRSK
2010-05-11,27.343141555786133,27.391180502149886,26.478460678721277,26.58414452822311,584200,VRSK
2010-05-12,28.745845794677734,29.130148178463873,27.208634427034873,27.71783623086295,2098900,VRSK
2010-05-13,29.110937118530273,30.24463070099754,28.39036934992805,28.49605320905593,1505400,VRSK
2010-05-14,29.620140075683594,29.725823938644574,28.918787861939386,28.995648353411372,1102700,VRSK
2010-05-17,29.543277740478516,30.504034740168873,29.331911860246116,29.572101110168703,1406200,VRSK
2010-05-18,29.110937118530273,29.927580956112507,28.9283946032167,29.591315630931753,1480700,VRSK
2010-05-19,28.813100814819336,29.293479291556903,28.438406189363544,28.86113976199217,735000,VRSK
2010-05-20,28.092531204223633,29.091719248018745,27.833126404488556,28.313504848813512,572200,VRSK
2010-05-21,27.87156105041504,28.111750302660088,27.343143595976798,27.746661613048417,1018600,VRSK
2010-05-24,28.08292579650879,28.56330428156367,27.67940779576275,27.67940779576275,964300,VRSK
2010-05-25,28.56330108642578,28.56330108642578,27.304710109469625,27.496862214996526,1114400,VRSK
2010-05-26,28.102148056030273,29.024474086987677,27.87156654829092,28.87075308182811,4949700,VRSK
2010-05-27,28.59212303161621,28.75545176345081,28.169389519956393,28.29428893209366,736200,VRSK
2010-05-28,29.06289291381836,29.207006065899645,28.419185790857,28.419185790857,515900,VRSK
2010-06-01,28.534481048583984,29.283870267911485,28.448012779815677,29.139757097463765,673000,VRSK
2010-06-02,29.0725040435791,29.0725040435791,28.10213935368868,28.4095812688028,757500,VRSK
2010-06-03,29.50484275817871,29.591311023547707,28.87074336713828,28.918782310397898,667300,VRSK
2010-06-04,28.841920852661133,29.303083697277728,28.736237013582986,29.091717851619684,896100,VRSK
2010-06-07,28.4191951751709,29.379952282962343,28.39997959321537,28.889965938088856,692100,VRSK
2010-06-08,28.4191951751709,28.563308374839863,28.169398107245275,28.332726888869768,935700,VRSK
2010-06-09,27.81391143798828,28.81309760540658,27.717835386842726,28.640161079844233,791200,VRSK
2010-06-10,28.313505172729492,28.380759695003004,27.689013554462324,28.063708158922953,640900,VRSK
2010-06-11,28.390365600585938,28.448012333860053,28.054102152312037,28.054102152312037,234800,VRSK
2010-06-14,29.207014083862305,29.322305736676302,28.399978011660306,28.486446293146138,424700,VRSK
2010-06-15,29.3319149017334,29.456812518344677,28.496055419031418,29.303091529054456,688400,VRSK
2010-06-16,29.03407096862793,29.2742601779953,28.937996750879577,29.149362595423494,390900,VRSK
2010-06-17,29.158971786499023,29.39916100742159,29.005250831708448,29.216616686420906,279900,VRSK
2010-06-18,29.207014083862305,29.30309015579086,29.014863772503855,29.207014083862305,332800,VRSK
2010-06-21,28.793886184692383,29.399164111524417,28.7170256991818,29.303088046511558,223700,VRSK
2010-06-22,29.456804275512695,29.572095901467932,28.957210283870374,28.957210283870374,797600,VRSK
2010-06-23,29.178186416625977,29.370336687626367,28.832313363327692,29.303084001151316,468900,VRSK
2010-06-24,28.93800163269043,29.28387290642876,28.91878605289981,29.130151933100933,211500,VRSK
2010-06-25,29.716211318969727,29.716211318969727,28.928390951285813,28.928390951285813,1496400,VRSK
2010-06-28,29.61052703857422,29.889147416103807,29.360730027426488,29.600919249780265,634400,VRSK
2010-06-29,28.534481048583984,29.552882863246044,28.47683431440619,29.207009788172808,295400,VRSK
2010-06-30,28.72663116455078,29.322301253433718,28.342328768093257,28.428797036358496,503400,VRSK
2010-07-01,29.01485824584961,29.149363621430254,28.43840375657809,28.774669028028,664000,VRSK
2010-07-02,28.947607040405273,29.51445380597481,28.75545674364348,29.26465677093582,386100,VRSK
2010-07-06,28.870746612548828,29.158974807011816,28.59212804031631,29.158974807011816,471900,VRSK
2010-07-07,28.4191951751709,28.870750356133325,28.19822148017857,28.870750356133325,344400,VRSK
2010-07-08,28.255861282348633,28.53448167280796,28.24625349310882,28.41919003442862,393900,VRSK
2010-07-09,28.217432022094727,28.61134221933129,27.967634998786444,28.20782423283305,335200,VRSK
2010-07-12,28.044498443603516,28.63055899050231,28.00606728249612,28.073319981935438,358900,VRSK
2010-07-13,28.06370735168457,28.255859459085013,27.679404969381988,28.255859459085013,860900,VRSK
2010-07-14,28.15978240966797,28.227035095130606,27.833124938136653,28.102137512485452,500900,VRSK
2010-07-15,27.861948013305664,28.30389527460723,27.804303116722465,28.082921643956446,427700,VRSK
2010-07-16,27.717844009399414,28.102146501033438,27.6217679283662,27.765881133666607,483600,VRSK
2010-07-19,27.621767044067383,27.90999344544075,27.516083175064388,27.669804166796688,402400,VRSK
2010-07-20,27.6697998046875,27.727446541873253,27.30471296500346,27.40078902781457,396300,VRSK
2010-07-21,27.4103946685791,28.121354545649893,27.295103035744063,27.71783657947476,749400,VRSK
2010-07-22,27.660192489624023,27.746658926160453,27.50646969717448,27.544900853411463,170900,VRSK
2010-07-23,28.294294357299805,28.438407540669196,27.727447581214786,27.746661328498437,359400,VRSK
2010-07-26,28.803495407104492,28.966824176000625,27.98685156262383,28.34233247110316,325700,VRSK
2010-07-27,28.438405990600586,28.909176674613253,28.34232992942488,28.822708402804963,187700,VRSK
2010-07-28,27.977243423461914,28.51526680684624,27.852343992721863,28.265469777864613,270300,VRSK
2010-07-29,27.996456146240234,28.438405283662885,27.80430586116385,28.054102881011712,150100,VRSK
2010-07-30,28.524873733520508,28.659379117173522,27.621761707211263,27.794698247621376,277800,VRSK
2010-08-02,28.236650466918945,28.88996558544221,28.121360641590567,28.832320672778017,374000,VRSK
2010-08-03,27.689014434814453,28.41918992165704,27.631369532102738,28.255861170225163,291200,VRSK
2010-08-04,28.275075912475586,28.371151969152884,27.71783698274528,27.71783698274528,126200,VRSK
2010-08-05,27.477645874023438,27.8235170888585,26.70903930578257,27.6217590329129,829900,VRSK
2010-08-06,27.381574630737305,27.86195313303094,26.70904399452679,27.275890773833165,1452300,VRSK
2010-08-09,27.352752685546875,27.55451261991796,27.30471556581496,27.381576056885216,331500,VRSK
2010-08-10,27.304716110229492,27.420007765382948,26.930021437853476,27.1125639624733,320700,VRSK
2010-08-11,27.256671905517578,29.110931036698155,26.920406650589086,26.997267123215753,675100,VRSK
2010-08-12,27.22785186767578,27.852343513127376,26.901194360978312,26.92040993960721,375100,VRSK
2010-08-13,27.19902992248535,27.25667666138748,27.054916740227103,27.064524530044125,265600,VRSK
2010-08-16,27.09334373474121,27.53529100339741,26.901191632935227,27.035697004700463,517800,VRSK
2010-08-17,27.285499572753906,27.38157564326509,26.901197123207808,27.141386383236448,312200,VRSK
2010-08-18,27.083740234375,27.36235881035727,26.90119589200821,27.16060072076651,276500,VRSK
2010-08-19,27.208633422851562,27.285493896772117,26.872368162262298,27.074128051615155,290500,VRSK
2010-08-20,27.352752685546875,27.381576056885216,26.968450230195586,27.074134092604186,296600,VRSK
2010-08-23,26.862762451171875,27.381572064627196,26.718649280489306,27.34314090844604,204200,VRSK
2010-08-24,26.90119743347168,27.218247187066222,26.90119743347168,26.90119743347168,230100,VRSK
2010-08-25,26.680221557617188,27.11256109560523,26.612968862763392,26.77629762133625,365000,VRSK
2010-08-26,26.516895294189453,26.82433726102085,26.324743148670496,26.612971366948933,251700,VRSK
2010-08-27,26.82433319091797,27.17981405644071,26.343954732507903,26.516891270735268,329200,VRSK
2010-08-30,26.6610050201416,27.112560121143662,26.584144538428518,26.584144538428518,227700,VRSK
2010-08-31,26.728260040283203,26.968449295616445,26.343957598249737,26.61297022392246,579200,VRSK
2010-09-01,27.03569984436035,27.141383694703833,26.728257915177615,26.737865704526882,738300,VRSK
2010-09-02,27.256671905517578,27.37196169820847,26.901191074307867,26.939622226870306,400800,VRSK
